"G8650616","HAMEED NM","Y56","Q71","GREEN WRYTHE SURGERY","411A GREEN WRYTHE LANE","CARSHALTON","SURREY","","SM5 1JF","20061002","","A","O","H85693","20061002","","020 37706071","","","","1","","08T","","",""
"G8650984","HARPER S","Y57","Q82","JERICHO HEALTH CENTRE","WALTON STREET","OXFORD","","","OX2 6NW","20111101","","A","O","K84078","20150901","","01865 311234","","","","1","","10Q","","",""
"G8651727","LAW AS","Y56","Q71","CHATFIELD MEDICAL CENTRE","CHATFIELD ROAD","LONDON","","","SW11 3UJ","20061010","","A","O","H85047","20151123","","020 37640822","","","","1","","08X","","",""
"G8651978","DAS S","Y55","Q76","CROWN MEDICAL CENTRE","CROWN FARM WAY","FOREST TOWN","NOTTINGHAMSHIRE","","NG19 0FW","20060901","","A","O","C84059","20090701","","01623 626132","","","","1","","04H","","",""
"G8652326","COCKSHOTT RDJ","Y57","Q80","FOWEY RIVER PRACTICE","THE SURGERY,RAWLINGS LANE","FOWEY","CORNWALL","","PL23 1DT","20061001","","A","O","L82035","20071001","","01726 829272","","","","1","","11N","","",""
"G8700724","KEMP AR","Y55","Q79","SUDBURY COMMUNITY HC","SUDBURY","SUFFOLK","","","CO10 2DZ","19870201","20151130","B","O","D83075","19870201","20151130","01787 886444","","","","1","","","","",""
"G8701079","DUNACHIE PA","Y56","Q71","ST.JAMES' PRACTICE","138 CROYDON ROAD","BECKENHAM","KENT","","BR3 4DG","19740401","20151031","B","O","G84028","19740401","20151031","020 86500568","","","","1","","","","",""
"G8702283","EVANS HW","Y57","Q82","EYNSHAM MEDICAL CENTRE","CONDUIT LANE, EYNSHAM","OXFORD","","","OX29 4QB","19870201","20151031","B","O","K84006","19910401","20151031","01865881206","","","","1","","","","",""
"G8704845","JEGASOTHY M","W00","Q99","NELSON SURGERY","BRYNCELYN","NELSON","MID GLAMORGAN","","CF46 6HL","19740401","","A","O","W95043","19740401","20151231","01443 450340","","","","1","","7A6","","",""
"G8705554","HART SM","Y55","Q77","THE SURGERY","EWYAS HAROLD","HEREFORD","HEREFORDSHIRE","","HR2 0EU","19870501","","A","O","M81009","20140101","20141103","01981 240320","","","","1","","05F","","",""
"G8706249","CHAMP RC","Y55","Q77","THE SURGERY","EWYAS HAROLD","HEREFORD","HEREFORDSHIRE","","HR2 0EU","19740401","","A","P","M81009","20080401","","01981 240320","","","","1","","05F","","",""
"G8706452","COLVIN DR","Y56","Q71","THE LAWSON PRACTICE","ST.LEONARDS,85 NUTTALL ST","LONDON","","","N1 5HZ","19740401","","A","P","F84096","19740401","","020 35386044","","","","1","","07T","","",""
"G8707020","LEWIS GH","Y55","Q78","LISTER HOUSE","THE COMMON","HATFIELD","HERTFORDSHIRE","","AL10 0NL","19870701","","A","P","E82018","19870701","","01707 283450","","","","1","","06K","","",""
"G8710707","SWALES VS","Y54","Q72","104 ELM LANE","SHEFFIELD","SOUTH YORKSHIRE","","","S5 7TW","19740401","","A","O","C88049","19740401","20140630","0114 2455112","","","","1","","03N","","",""
"G8710745","WAGSTYL JW","Y56","Q71","ST.JAMES' PRACTICE","138 CROYDON ROAD","BECKENHAM","KENT","","BR3 4DG","19740401","","A","P","G84028","19880301","","020 86500568","","","","1","","07Q","","",""
"G8711739","PARTINGTON AG","Y57","Q80","FOWEY RIVER PRACTICE","THE SURGERY,RAWLINGS LANE","FOWEY","CORNWALL","","PL23 1DT","19870901","","A","O","L82035","20010201","20150331","01726 829272","","","","1","","11N","","",""
"G8730127","KHATTAB H","Y54","Q73","THE ELMS PRACTICE","16 DERBY STREET","ORMSKIRK","LANCASHIRE","","L39 2BY","20071101","","A","O","P81045","20151105","","01695 588710","","","","1","","02G","","",""
"G8730213","SATYAM S","Y55","Q78","THE GLEBE PRACTICE","85 SYKES LANE","SAXILBY","LINCOLN","","LN1 2NU","20070219","","A","O","C83038","20080201","","01522 305298","","","","1","","04D","","",""
"G8730220","FATKINA H","Y56","Q71","PARKVIEW SURGERY","186 BROWNHILL ROAD","CATFORD","LONDON","","SE6 1AT","20070102","","A","O","G85121","20131104","20151006","020 86986566","","","","1","","08L","","",""
"G8731221","GRONOW HJ","Y57","Q80","THE MAYFIELD MEDICAL CTR.","37 TOTNES ROAD","PAIGNTON","DEVON","","TQ4 5LA","20070601","","A","O","L83014","20151102","","01803 558257","","","","1","","99Q","","",""
"G8733625","SCOTT DJ","Y57","Q80","ST.LUKES MEDICAL CENTRE","17 NEW ROAD","BRIXHAM","DEVON","","TQ5 8NA","20070401","","A","O","L83078","20151201","","01803 852731","","","","1","","99Q","","",""
"G8734963","RAO S","W00","Q99","CWMAMAN SURGERY","6-14 GLANAMAN ROAD","CWMAMAN  ABERDARE","MID GLAMORGAN","","CF44 6HY","20070701","","A","P","W95016","20070701","","01685 873002","","","","1","","7A5","","",""
"G8735263","ATKIN GV","Y55","Q78","LINDUM MEDICAL PRACTICE","1 CABOURNE CT,CABOURNE AV","LINCOLN","LINCOLNSHIRE","","LN2 2JP","20070402","","A","O","C83009","20151001","","01522 569033","","","","1","","04D","","",""
"G8735627","RODGERS SM","Y57","Q81","STATION PLAZA H/CENTRE","STATION APPROACH","HASTINGS","EAST SUSSEX","","TN34 1BA","20080901","","A","O","G81013","20151111","","01424 464752","","","","1","","09P","","",""
"G8736776","BLOOM MG","W00","Q99","THE HEALTH CENTRE","LLANFAIRPWLL","YNYS MON","","","LL61 5YZ","20070601","","A","O","W94015","20100401","20151231","01248 714388","","","","1","","7A1","","",""
"G8739023","SALEEM N","Y56","Q71","GP PRACTICE","AXE STREET","BARKING","ESSEX","","IG11 7LY","20100301","","A","O","Y02583","20151102","","020 89113740","","","","1","","07L","","",""
"G8739391","SINGH M","Y56","Q71","THE ALBANY PRACTICE","BRENTFORD HEALTH CENTRE","BOSTON MANOR ROAD","BRENTFORD, MIDDLESEX","","TW8 8DS","20070606","","A","O","E85004","20070606","20151031","020 86303838","","","","1","","07Y","","",""
"G8739676","GIBBS EA","Y56","Q71","MANOR PLACE SURGERY","1 MANOR PLACE","LONDON","","","SE17 3BD","20080101","","A","O","G85095","20151005","","020 77086599","","","","1","","08Q","","",""
"G8739683","HORSLEY RS","Y54","Q72","THE RIDINGS MEDICAL GROUP","4 CENTURION WAY","BROUGH","EAST YORKSHIRE","","HU15 1AY","20070801","","A","O","B81061","20151101","","01482 667108","","","","1","","02Y","","",""
"G8741785","NORRIS SJ","Y57","Q81","WONERSH SURGERY","THE STREET, WONERSH","GUILDFORD","SURREY","","GU5 0PE","20070802","","A","O","H81043","20150407","","01483 898123","","","","1","","09N","","",""
"G8741864","SINGH M","Y54","Q72","WHEELER STREET HEALTHCARE","WHEELER STREET","ANLABY ROAD","KINGSTON UPON HULL","","HU3 5QE","20070801","","A","O","B81011","20160101","","01482 354933","","","","1","","03F","","",""
"G8742470","MOHAMMED RR","Y54","Q74","OXFORD TCE&RAWLING RD MG","1 OXFORD TERRACE,BENSHAM","GATESHEAD","TYNE & WEAR","","NE8 1RQ","20070801","","A","O","A85005","20131001","20151012","0191 4772169","","","","1","","13T","","",""
"G8744908","HOWLAND CE","Y55","Q77","FOUR OAKS MEDICAL CENTRE","CARLTON HOUSE","MERE GREEN ROAD","SUTTON COLDFIELD","","B75 5BS","20070806","","A","O","M85038","20151201","","0121 3082080","","","","1","","13P","","",""
"G8749257","MEAH M","W00","Q99","GRANGETOWN HEALTH CENTRE","CAMBRIDGE STREET","GRANGETOWN, CARDIFF","SOUTH GLAMORGAN","","CF11 7DJ","20080101","","A","O","W97616","20151001","","029 20342728","","","","1","","7A4","","",""
"G8800480","ADAMS ME","Y55","Q78","BRIDGE COTTAGE SURGERY","41 HIGH STREET","WELWYN","HERTFORDSHIRE","","AL6 9EF","19880102","","A","O","E82019","20000701","20151202","0844 8151413","","","","1","","06K","","",""
"G8800899","ELLIS SJ","Y54","Q72","SOTHALL MEDICAL CENTRE","24 ECKINGTON ROAD","SHEFFIELD","SOUTH YORKSHIRE","","S20 1HQ","19740401","","A","O","C88023","20151001","","0114 2284900","","","","1","","03N","","",""
"G8801326","MARTIN PAB","Y55","Q79","STIFFORD CLAYS HEALTH CTR","CRAMMAVILL STREET","STIFFORD CLAYS,GRAYS","ESSEX","","RM16 2AP","19880104","","A","O","F81192","19880104","","01375 800450","","","","1","","07G","","",""
"G8804422","WADDELL JM","Y54","Q74","STATION MEDICAL GROUP","GATACRE STREET","BLYTH","NORTHUMBERLAND","","NE24 1HD","19880411","","A","O","A84048","20030201","20151031","01670 542630","","","","1","","00L","","",""
"G8804501","HOLMES PCB","Y57","Q81","HAILSHAM MEDICAL GROUP","VICARAGE LANE","HAILSHAM","EAST SUSSEX","","BN27 1BH","19880121","","A","O","G81059","19890502","20151031","01323 848494","","","","1","","09F","","",""
"G8805416","ROBINSON SJ","Y57","Q70","REGENTS PARK SURGERY","PARK STREET, SHIRLEY","SOUTHAMPTON","","","SO16 4RJ","19880601","","A","O","J82203","19880601","20151130","02380 783618","","","","1","","10X","","",""
"G8805753","WALDRON MJ","Y57","Q80","FOWEY RIVER PRACTICE","THE SURGERY,RAWLINGS LANE","FOWEY","CORNWALL","","PL23 1DT","19880502","","A","P","L82035","19880502","","01726 829272","","","","1","","11N","","",""
"G8806242","MOORE WJ","Y55","Q76","STATION DRIVE SURGERY","LUDLOW","SHROPSHIRE","","","SY8 2AB","19880701","","A","O","M82014","20151001","20151031","01584 872461","","","","1","","05N","","",""
"G8808536","ROGERS DJ","Y57","Q81","THE SURGERY","TADWORTH FARM","1 TROY CLOSE","TADWORTH, SURREY","","KT20 5JE","19880801","","A","O","H81081","19880801","19910531","01737 303217","","","","1","","99H","","",""
"G8810731","MERSON PJ","Y54","Q74","THE SURGERY","DURHAM ROAD","FERRYHILL","COUNTY DURHAM","","DL17 8JJ","19880801","20151130","B","O","A83045","19880801","20151130","01740 651238","","","","1","","","","",""
"G8810748","REGAN DM","Y54","Q73","6 WOODSEND CRESCENT ROAD","URMSTON","MANCHESTER","","","M41 8AA","19880806","","A","O","P91006","19880806","","0161 7559870","","","","1","","02A","","",""
"G8810779","ARUNDALE N","Y57","Q81","DOLPHINS PRACTICE","BUTLERS GREEN ROAD","HAYWARDS HEATH","WEST SUSSEX","","RH16 4BN","19880802","","A","P","H82044","19880802","","01444 414767","","","","1","","09X","","",""
"G8812472","WEBB FM","Y54","Q73","6 WOODSEND CRESCENT ROAD","URMSTON","MANCHESTER","","","M41 8AA","19881001","","A","O","P91006","19960901","","0161 7559870","","","","1","","02A","","",""
"G8813765","FFRENCH-CONSTANT EPS","Y57","Q80","THE SURGERY","BISSOE ROAD,CARNON DOWNS","TRURO","CORNWALL","","TR3 6JD","19881001","","A","P","L82061","19881001","","01872 863221","","","","1","","11N","","",""
"G8814096","KOSTICK AR","Y55","Q78","BEDWELL MEDICAL CENTRE","SINFIELD CL, BEDWELL CRES","STEVENAGE","HERTFORDSHIRE","","SG1 1LQ","19881001","20151112","B","O","E82093","19881001","20151112","01438 311130","","","","1","","","","",""
"G8814254","JONES PL","Y54","Q75","STOCKBRIDGE VGE. HTH. CTR","LEACHCROFT, WATERPARK DR","LIVERPOOL","","","L28 1ST","19881101","","A","O","N83018","19881101","20151206","0151 4899924","","","","1","","01J","","",""
"G8815358","TAYLOR HE","Y54","Q72","PARK ROAD MEDICAL CENTRE","44 PARK ROAD","GUISELEY,LEEDS","","","LS20 8AR","19881205","20151130","B","O","B86052","19881205","20151130","01943 874151","","","","1","","","","",""
"G8830649","KALSI HS","Y55","Q76","11 BRINSLEY AVENUE","TRENTHAM","STOKE-ON-TRENT","","","ST4 8LT","20080317","","A","O","M83601","20080317","20151031","01782 657199","","","","1","","05W","","",""
"G8830687","PERVAIZ S","Y55","Q77","STEPPING STONES MED.PRACT","STAFFORD STREET","DUDLEY","WEST MIDLANDS","","DY1 1RT","20120601","","A","O","M87017","20151001","","01384 458229","","","","1","","05C","","",""
"G8830845","FARAG J","Y56","Q71","GREEN WRYTHE SURGERY","411A GREEN WRYTHE LANE","CARSHALTON","SURREY","","SM5 1JF","20120301","","A","O","H85693","20120301","","020 37706071","","","","1","","08T","","",""
"G8832861","VITARANA MEA","Y55","Q77","BLACK COUNTRY FAM.PRACT.","NEPTUNE HEALTH PARK","SEDGLEY ROAD WEST","TIPTON, WEST MIDLANDS","","DY4 8PX","20080122","","A","O","M88013","20151102","","0121 5211555","","","","1","","05L","","",""
"G8833556","AFOAKWAH EO","Y55","Q76","ALL SAINTS SURGERY","28 ALL SAINTS ROAD","BURTON-ON-TRENT","STAFFORDSHIRE","","DE14 3LS","20080301","","A","O","M83681","20151001","","01283 510768","","","","1","","05D","","",""
"G8833752","LIGHTFOOT HJ","Y54","Q75","1 GATEACRE BROW","","LIVERPOOL","","","L25 3PA","20080401","","A","O","N82084","20140501","20151231","0151 2959595","","","","1","","99A","","",""
"G8835163","HARRISON B","Y54","Q73","P V M HORSFIELD PRACTICE","HEALTH CENTRE CRADDOCK RD","COLNE","LANCASHIRE","","BB8 0JZ","20080418","","A","O","P81123","20130902","","01282 731570","","","","1","","01A","","",""
"G8835486","NATARAJAN S","Y54","Q73","P V M HORSFIELD PRACTICE","HEALTH CENTRE CRADDOCK RD","COLNE","LANCASHIRE","","BB8 0JZ","20080422","","A","O","P81123","20080422","","01282 731570","","","","1","","01A","","",""
"G8835572","RILEY GA","Y54","Q74","PARKGATE HEALTH CENTRE","PARK PLACE","DARLINGTON","COUNTY DURHAM","","DL1 5LW","20101213","","A","O","A83641","20130121","20151031","01325 735000","","","","1","","00C","","",""
"G8836834","KHAN S","Y55","Q76","120 RYECROFT STREET","STAPLEFORD","NOTTINGHAM","","","NG9 8PN","20080602","","A","O","C84705","20151001","","0115 9395555","","","","1","","04M","","",""
"G8836841","PARK MP","Y56","Q71","301 EAST STREET","WALWORTH","LONDON","","","SE17 2SX","20100201","","A","O","G85721","20100201","20151211","020 77034550","","","","1","","08Q","","",""
"G8837134","EMORE O","Y55","Q79","THE LAKENHAM SURGERY","1 NINHAM STREET, LAKENHAM","NORWICH","NORFOLK","","NR1 3JJ","20080601","","A","O","D82026","20080601","","01603 765550","","","","1","","06W","","",""
"G8837770","BENDI A","Y55","Q79","THE LAKENHAM SURGERY","1 NINHAM STREET, LAKENHAM","NORWICH","NORFOLK","","NR1 3JJ","20080501","","A","O","D82026","20120401","","01603 765550","","","","1","","06W","","",""
"G8839057","JAWAD A","Y54","Q73","ROMAN ROAD HEALTH CENTRE","OFF FISHMOOR DRIVE","BLACKBURN","LANCASHIRE","","BB2 3UY","20080701","","A","O","P81709","20080701","20080925","01254 664832","","","","1","","00Q","","",""
"G8839143","DAVIDSON LC","Y54","Q74","BIRTLEY MEDICAL GROUP","DURHAM ROAD","BIRTLEY","COUNTY DURHAM","","DH3 2QT","20080601","","A","O","A85008","20150908","","0191 4921022","","","","1","","13T","","",""
"G8839882","ARSHID F","Y54","Q73","P V M HORSFIELD PRACTICE","HEALTH CENTRE CRADDOCK RD","COLNE","LANCASHIRE","","BB8 0JZ","20091109","","A","P","P81123","20130401","","01282 731570","","","","1","","01A","","",""
"G8840361","KHANDAVALLI S","Y54","Q73","24-26 GILLIBRAND STREET","CHORLEY","LANCASHIRE","","","PR7 2TH","20080811","","A","P","P81038","20080811","","01257 513970","","","","1","","00X","","",""
"G8840426","MCKENZIE RO","Y54","Q72","THE BECKSIDE CENTRE","1 AMOS DRIVE","POCKLINGTON","","","YO42 2BS","20081001","","A","O","B81036","20150101","20151217","01759 302500","","","","1","","03Q","","",""
"G8840464","TUT VM","Y54","Q74","SILVERDALE FAMILY PRACT","STH HETTON HC, FRONT ST","SOUTH HETTON","COUNTY DURHAM","","DH6 2TH","20080601","","A","O","A83627","20151201","","0191 5171055","","","","1","","00D","","",""
"G8840787","SPITS KH","Y54","Q72","WOMBWELL MEDICAL CENTRE","GEORGE STREET, WOMBWELL","BARNSLEY","SOUTH YORKSHIRE","","S73 0DD","20080804","","A","O","C85030","20130901","20160113","01226 752470","","","","1","","02P","","",""
"G8840794","BARTHOLOMEUZ TR","Y55","Q76","CROWN MEDICAL CENTRE","CROWN FARM WAY","FOREST TOWN","NOTTINGHAMSHIRE","","NG19 0FW","20080814","","A","O","C84059","20141101","","01623 626132","","","","1","","04H","","",""
"G8841197","PAHL K","Y55","Q79","THE LAKENHAM SURGERY","1 NINHAM STREET, LAKENHAM","NORWICH","NORFOLK","","NR1 3JJ","20080903","","A","O","D82026","20080903","","01603 765550","","","","1","","06W","","",""
"G8842363","FREEMAN AG","Y54","Q73","6 WOODSEND CRESCENT ROAD","URMSTON","MANCHESTER","","","M41 8AA","20081001","","A","O","P91006","20081001","","0161 7559870","","","","1","","02A","","",""
"G8843216","LUNDEAN LM","Y54","Q74","WAWN STREET SURGERY","WAWN STREET","SOUTH SHIELDS","TYNE & WEAR","","NE33 4DX","20080908","","A","O","A88007","20150701","20151013","0191 4542211","","","","1","","00N","","",""
"G8843845","RAUF S","Y56","Q71","THE LAWSON PRACTICE","ST.LEONARDS,85 NUTTALL ST","LONDON","","","N1 5HZ","20081201","","A","O","F84096","20090301","","020 35386044","","","","1","","07T","","",""
"G8844547","JENKINS KE","Y57","Q80","THE SURGERY","TREKENNING ROAD","ST.COLUMB MAJOR","CORNWALL","","TR9 6RR","20081001","","A","O","L82023","20130901","","01637 880359","","","","1","","11N","","",""
"G8844657","NAGAPPA S","Y55","Q78","TRENT VALLEY SURGERY","85 SYKES LANE","SAXILBY, LINCOLN","LINCOLNSHIRE","","LN1 2NU","20081001","","A","P","C83641","20121101","","01522 263444","","","","1","","04D","","",""
"G8844932","BALLANTYNE ZS","Y57","Q81","ARDINGLY COURT SURGERY","1 ARDINGLY STREET","BRIGHTON","EAST SUSSEX","","BN2 1SS","20081001","","A","O","G81006","20151201","","01273 688333","","","","1","","09D","","",""
"G8846604","ALI S","Y54","Q73","24-26 GILLIBRAND STREET","CHORLEY","LANCASHIRE","","","PR7 2TH","20081101","","A","O","P81038","20081101","","01257 513970","","","","1","","00X","","",""
"G8846824","BEGUM N","Y54","Q73","HASLINGDEN HEALTH CENTRE","MANCHESTER RD,HASLINGDEN","ROSSENDALE","LANCASHIRE","","BB4 5SL","20081101","","A","O","P81099","20141001","20151031","01706 605115","","","","1","","01A","","",""
"G8846886","DUHAN S","Y54","Q72","THE CALVERT CENTRE","110A CALVERT LANE","KINGSTON UPON HULL","","","HU4 6BH","20090203","","A","O","Y01200","20151201","","01482 303882","","","","1","","03F","","",""
"G8847643","SIMCOCK AD","Y56","Q71","THE LAWSON PRACTICE","ST.LEONARDS,85 NUTTALL ST","LONDON","","","N1 5HZ","20081201","","A","O","F84096","20081201","20120731","020 35386044","","","","1","","07T","","",""
"G8848259","RAMSAY CM","Y54","Q73","MOOR PARK SURGERY","49 GARSTANG ROAD","PRESTON","LANCASHIRE","","PR1 1LB","20090101","","A","O","P81176","20131201","20151031","01772 252077","","","","1","","01E","","",""
"G8900641","TAYLOR H","Y54","Q72","MORTHEN ROAD SURGERY","2 MORTHEN RD, WICKERSLEY","ROTHERHAM","SOUTH YORKSHIRE","","S66 1EU","19890101","","A","O","C87016","20011210","20151201","01709 543632","","","","1","","03L","","",""
"G8901817","MITCHELL AP","Y54","Q73","IRWELL MEDICAL PRACTICE","IRWELL MILL ,ROCHDALE RD","BACUP","","","OL13 9NR","19890330","","A","O","P81027","20151119","","01706 253422","","","","1","","01A","","",""
"G8907394","REED A","Y55","Q78","BRIDGE COTTAGE SURGERY","41 HIGH STREET","WELWYN","HERTFORDSHIRE","","AL6 9EF","19890701","","A","O","E82019","19890701","20151202","0844 8151413","","","","1","","06K","","",""
"G8907569","SWEENEY MG","Y56","Q71","KNIGHTSBRIDGE MEDICAL CTR","71-75 PAVILION ROAD","KNIGHTSBRIDGE","","","SW1X 0ET","19890701","","A","P","E87738","19910401","","020 82372600","","","","1","","08Y","","",""
"G8908948","WEBB WJS","Y55","Q79","ORCHARD HOUSE SURGERY","FRED ARCHER WAY","NEWMARKET","SUFFOLK","","CB8 8NU","19890901","","A","O","D83027","19900701","20151109","01638 666887","","","","1","","07K","","",""
"G8909396","HOBSON J","Y55","Q76","50/60 WILFORD LANE","WEST BRIDGFORD","NOTTINGHAM","NOTTINGHAMSHIRE","","NG2 7SD","19890829","","A","O","C84605","19940701","20151031","0115 8832626","","","","1","","04N","","",""
"G8909561","HANDY CF","Y57","Q81","OLD ROAD WEST SURGERY","30 OLD ROAD WEST","GRAVESEND","KENT","","DA11 0LL","19890801","","A","O","G82067","20151101","","01474 352075","","","","1","","09J","","",""
"G8911591","LIMAGE SJ","Y55","Q78","MERTON LODGE SURGERY","33 WEST STREET","ALFORD","LINCOLNSHIRE","","LN13 9HT","19890901","","A","O","C83032","20151001","","01507 463262","","","","1","","03T","","",""
"G8912482","TANQUERAY JF","Y55","Q78","TIMKEN WAY SOUTH","DUSTON","NORTHAMPTON","","","NN5 6FR","19891002","","A","O","K83041","19930801","20151201","01604 751832","","","","1","","04G","","",""
"G8912619","WALLIS J","Y55","Q76","CHESTERFIELD MED PTNRSHIP","ASHGATE MANOR, ASHGATE RD","CHESTERFIELD","DERBYSHIRE","","S40 4AA","19890801","","A","O","C81045","20151120","","01246 232946","","","","1","","04J","","",""
"G8930343","HARTLEY S","Y54","Q74","MONKSEATON MEDICAL CENTRE","CAULDWELL AVE, MONKSEATON","WHITLEY BAY","TYNE & WEAR","","NE25 9PH","20090101","","A","O","A87020","20090101","20151031","0191 2521616","","","","1","","99C","","",""
"G8930628","SMITH KH","Y55","Q79","GROVE MEDICAL CENTRE","GROVE ROAD","FELIXSTOWE","SUFFOLK","","IP11 9GA","20090223","","A","O","D83048","20160104","","01394 283197","","","","1","","06L","","",""
"G8930714","MAGUIRE EE","Y57","Q80","THE SURGERY","RIVER STREET, MEVAGISSEY","ST AUSTELL","CORNWALL","","PL26 6UE","20090202","","A","O","L82025","20140401","20151204","01726 843701","","","","1","","11N","","",""
"G8930941","MITHEN R","Y57","Q81","WONERSH SURGERY","THE STREET, WONERSH","GUILDFORD","SURREY","","GU5 0PE","20090209","","A","O","H81043","20110704","","01483 898123","","","","1","","09N","","",""
"G8932431","SCHATZBERGER TW","Y54","Q74","OLDWELL SURGERY","10 FRONT STREET","WINLATON","TYNE AND WEAR","","NE21 4RD","20090502","","A","O","A85018","20151001","","0191 5002023","","","","1","","13T","","",""
"G8932572","ARSHAD SA","Y55","Q76","19 WRIGHT STREET","BUTT LANE, KIDSGROVE","STOKE ON TRENT","","","ST7 1NY","20090301","","A","P","M83665","20110701","","01782 782215","","","","1","","05G","","",""
"G8932589","KOLAR AMF","Y54","Q72","LEEDS STUDENT MED PRACT.","4 BLENHEIM COURT","BLENHEIM WALK","LEEDS","","LS2 9AE","20090303","","A","O","B86110","20151214","","0113 2954488","","","","1","","03C","","",""
"G8932613","COBBOLD H","Y55","Q78","ST.JOHN'S MEDICAL CENTRE","62 LONDON ROAD","GRANTHAM","LINCOLNSHIRE","","NG31 6HR","20090406","","A","O","C83048","20090406","20151001","01476 348484","","","","1","","04Q","","",""
"G8933535","RAZA SA","Y57","Q82","LONG BARN LANE SURGERY","22 LONG BARN LANE,WHITLEY","READING","BERKSHIRE","","RG2 7SZ","20090401","","A","O","K81048","20151201","","0118 9871377","","","","1","","10W","","",""
"G8937539","NAYAK A","Y55","Q76","HARLEY STREET MEDICAL CTR","HARLEY STREET, HANLEY","STOKE ON TRENT","STAFFORDSHIRE","","ST1 3RX","20090608","","A","O","M83076","20090608","","01782 212066","","","","1","","05W","","",""
"G8938169","BENTLEY AC","Y57","Q81","BLACKTHORN MEDICAL CENTRE","ST ANDREWS ROAD, BARMING","MAIDSTONE","KENT","","ME16 9AN","20090626","","A","O","G82098","20150324","20151127","01622 726277","","","","1","","99J","","",""
"G8938190","PEARCE MJ","Y55","Q79","RAMSEY HEALTH CENTRE","MEWS CLOSE, WHYTEFIELD RD","RAMSEY, HUNTINGDON","CAMBRIDGESHIRE","","PE26 1BP","20090810","","A","O","D81059","20150202","20151130","01487 812611","","","","1","","06H","","",""
"G8940474","MALIK MI","Y57","Q82","THE HEALTH CENTRE","CARFAX STREET","SWINDON","WILTSHIRE","","SN1 1ED","20090803","","A","O","Y00058","20090803","20151118","01793 541655","","","","1","","12D","","",""
"G8940948","HUSSAIN IM","Y55","Q77","THE LAURIE PIKE HC","2 FENTHAM ROAD, ASTON","BIRMINGHAM","","","B6 6BB","20090801","","A","O","M85069","20151001","","0345 1111313","","","","1","","05L","","",""
"G8942562","SPELLER EA","Y57","Q81","100 NEWINGTON ROAD","RAMSGATE","KENT","","","CT12 6EW","20091001","","A","O","G82150","20101115","20151130","01843 595951","","","","1","","10E","","",""
"G8943178","JACKSON ES","Y57","Q80","PORTISHEAD MEDICAL GROUP","VICTORIA SQ, PORTISHEAD","BRISTOL","","","BS20 6AQ","20090901","","A","O","L81004","20150511","20151216","01275 841630","","","","1","","11T","","",""
"G8943886","BETHAPUDI GRR","Y54","Q74","THE SURGERY,WOODLAND VIEW","WEST RAINTON","HOUGHTON-LE-SPRING","COUNTY DURHAM","","DH4 6RQ","20090901","","A","O","A83024","20150427","20151031","0191 5843809","","","","1","","00J","","",""
"G8944753","TAJ S","Y55","Q77","COVENTRY ROAD MEDICAL CTR","448 COVENTRY ROAD","SMALL HEATH","BIRMINGHAM","","B10 0UG","20090901","","A","O","M85699","20151001","","0121 7735390","","","","1","","13P","","",""
"G8946418","DENTON OJ","Y55","Q77","CROFT MEDICAL CENTRE","1 POMEROY WAY","CHELMSLEY WOOD","","","B37 7WB","20090901","","A","O","M89012","20110301","","0121 2707180","","","","1","","05P","","",""
"G8946676","BARTLETT MF","Y57","Q70","ST.CLEMENTS SURGERY","TANNER STREET","WINCHESTER","HAMPSHIRE","","SO23 8AD","20091103","","A","O","J82035","20151007","","01962 852211","","","","1","","11A","","",""
"G8948032","GRIFFITH M","Y56","Q71","LITTLE PARK SURGERY","281 HOUNSLOW RD, HANWORTH","FELTHAM","MIDDLESEX","","TW13 5JG","20151001","","A","O","E85736","20151001","","020 88946588","","","","1","","07Y","","",""
"G8948623","BULACZ P","Y55","Q79","SUDBURY COMMUNITY HC","SUDBURY","SUFFOLK","","","CO10 2DZ","20100101","","A","P","D83075","20100101","","01787 886444","","","","1","","07K","","",""
"G8948829","REDDY HD","Y54","Q72","THE SURGERY","25 GREENWOOD AVENUE","BEVERLEY","","","HU17 0HB","20091125","","A","O","B81101","20101101","20151130","01482 881517","","","","1","","02Y","","",""
"G8949600","BROWN K","Y56","Q71","THE LAWSON PRACTICE","ST.LEONARDS,85 NUTTALL ST","LONDON","","","N1 5HZ","20091101","","A","O","F84096","20091101","","020 35386044","","","","1","","07T","","",""
"G8950206","CHAMBERLAIN RL","Y55","Q76","MALLARD HOUSE","WYVERN BUS PK,STANIER WAY","DERBY","DERBYSHIRE","","DE21 6BF","20100104","","A","O","Y01897","20151001","","0300 1000404","","","","1","","04J","","",""
"G9000425","WILKINSON AB","Y57","Q81","WONERSH SURGERY","THE STREET, WONERSH","GUILDFORD","SURREY","","GU5 0PE","19900101","","A","O","H81043","19970401","","01483 898123","","","","1","","09N","","",""
"G9001079","NANAVATI MK","Y56","Q71","155 HIGH ST","HARLINGTON","HAYES","MIDDLESEX","","UB3 5DA","19900101","","A","P","E86038","19900101","","020 88978288","","","","1","","08G","","",""
"G9001952","PARAMESHWARAN S","Y56","Q71","269 OLD BROMPTON ROAD","EARLS COURT","","LONDON","","SW5 9JA","19900201","","A","P","E87750","19930201","","020 73702643","","","","1","","08Y","","",""
